record_id,month,day,year,Avg1,Avg2
7660436,3,1,1946,39.4034,32.4788
7660437,4,1,1946,53.861,32.423
7660438,5,1,1946,58.8794,32.4032
7660439,6,1,1946,70.7126,32.585
7660440,7,1,1946,76.937,32.5724
7660441,8,1,1946,77.126,32.6714
7660442,9,1,1946,69.1682,32.441
7660443,10,1,1946,58.8866,32.2862
7660444,11,1,1946,51.2024,32.4086
7660445,12,1,1946,36.1418,32.2934
7660446,1,1,1947,34.2914,32.4806
7660447,2,1,1947,32.2538,32.5814
7660448,3,1,1947,39.5312,32.2556
7660449,4,1,1947,50.9432,32.3582
7660450,5,1,1947,58.8164,32.4752
7660451,6,1,1947,64.5944,32.6012
7660452,7,1,1947,76.0946,32.5346
7660453,8,1,1947,79.0772,32.4608
7660454,9,1,1947,69.5372,32.5076
7660455,10,1,1947,56.237,32.4734
7660456,11,1,1947,46.1876,32.4392
7660457,12,1,1947,35.447,32.5004
7660458,1,1,1948,35.2472,32.495
7660459,2,1,1948,36.7178,32.405
7660460,3,1,1948,39.9866,32.351
7660461,4,1,1948,53.537,32.3114
7660462,5,1,1948,61.1186,32.3582
7660463,6,1,1948,68.5526,32.45
7660464,7,1,1948,76.6202,32.3762
7660465,8,1,1948,75.596,32.486
7660466,9,1,1948,70.6064,32.3276
7660467,10,1,1948,59.1368,32.2232
7660468,11,1,1948,48.9002,32.2538
7660469,12,1,1948,42.5642,32.4788
7660470,1,1,1949,37.8068,32.2538
7660471,2,1,1949,39.6104,32.2376
7660472,3,1,1949,39.3332,32.4878
7660473,4,1,1949,48.929,32.2844
7660474,5,1,1949,61.502,32.378
7660475,6,1,1949,64.7996,32.3582
7660476,7,1,1949,75.3224,32.3834
7660477,8,1,1949,77.5238,32.3528
7660478,9,1,1949,69.314,32.297
7660479,10,1,1949,57.0164,32.1422
7660480,11,1,1949,46.2578,32.3114
7660481,12,1,1949,39.2,32.216
7660482,1,1,1950,36.3758,32.6246
7660483,2,1,1950,36.5324,32.288
7660484,3,1,1950,42.269,32.4572
7660485,4,1,1950,53.5856,32.4806
7660486,5,1,1950,63.4226,32.3042
7660487,6,1,1950,68.5022,32.4878
7660488,7,1,1950,77.3366,32.3348
7660489,8,1,1950,77.243,32.1566
7660490,9,1,1950,71.5316,32.2358
7660491,10,1,1950,56.5592,32.1602
7660492,11,1,1950,48.2468,32.3618
7660493,12,1,1950,37.6826,32.189
7660494,1,1,1951,33.269,32.6984
7660495,2,1,1951,36.0644,32.477
7660496,3,1,1951,43.4084,32.3402
7660497,4,1,1951,51.6182,32.4104
7660498,5,1,1951,60.971,32.7038
7660499,6,1,1951,67.0046,32.8028
7660500,7,1,1951,73.3964,32.4032
7660501,8,1,1951,78.269,32.4644
7660502,9,1,1951,65.7464,32.585
7660503,10,1,1951,59.7056,32.252
7660504,11,1,1951,48.0308,32.5526
7660505,12,1,1951,41.288,32.3258
7660506,1,1,1952,35.285,32.3204
7660507,2,1,1952,32.7722,32.405
7660508,3,1,1952,41.6516,32.0882
7660509,4,1,1952,51.7352,32.3744
7660510,5,1,1952,60.332,32.5004
7660511,6,1,1952,67.6922,32.3762
7660512,7,1,1952,73.9652,32.3186
7660513,8,1,1952,77.72,32.1494
7660514,9,1,1952,69.5534,32.3528
7660515,10,1,1952,58.4924,32.1188
7660516,11,1,1952,49.9982,32.3528
7660517,12,1,1952,37.9814,32.36
7660518,1,1,1953,33.692,32.2736
7660519,2,1,1953,35.1536,32.306
7660520,3,1,1953,44.6342,32.1854
7660521,4,1,1953,49.928,32.4086
7660522,5,1,1953,60.0962,32.6444
7660523,6,1,1953,67.0712,32.4392
7660524,7,1,1953,73.3784,32.3798
7660525,8,1,1953,74.5772,32.2376
7660526,9,1,1953,68.7974,32.3906
7660527,10,1,1953,58.8056,32.2772
7660528,11,1,1953,46.517,32.1296
7660529,12,1,1953,41.4806,32.3942
7660530,1,1,1954,35.5442,32.5094
7660531,2,1,1954,38.0588,32.666
7660532,3,1,1954,42.512,32.423
7660533,4,1,1954,54.5846,32.4896
7660534,5,1,1954,60.0278,32.3672
7660535,6,1,1954,62.3174,32.7596
7660536,7,1,1954,70.4426,32.378
7660537,8,1,1954,77.9108,32.3798
7660538,9,1,1954,72.4856,32.432
7660539,10,1,1954,56.3486,32.3348
7660540,11,1,1954,48.9776,32.3528
7660541,12,1,1954,40.4474,32.2862
7660542,1,1,1955,34.3706,32.4824
7660543,2,1,1955,38.6834,32.4482
7660544,3,1,1955,44.1968,32.2034
7660545,4,1,1955,52.6892,32.3798
7660546,5,1,1955,61.0484,32.4698
7660547,6,1,1955,70.34,32.2412
7660548,7,1,1955,78.6308,32.4932
7660549,8,1,1955,76.4996,32.4698
7660550,9,1,1955,68.315,32.4248
7660551,10,1,1955,59.7452,32.3312
7660552,11,1,1955,47.4908,32.5454
7660553,12,1,1955,41.8568,32.549
7660554,1,1,1956,34.979,32.6318
7660555,2,1,1956,34.8962,32.4032
7660556,3,1,1956,43.3004,32.324
7660557,4,1,1956,51.4652,32.423
7660558,5,1,1956,60.3374,32.504
7660559,6,1,1956,68.9702,32.2142
7660560,7,1,1956,73.6718,32.189
7660561,8,1,1956,74.7302,32.3168
7660562,9,1,1956,69.8396,32.3546
7660563,10,1,1956,59.3294,32.3834
7660564,11,1,1956,48.857,32.558
7660565,12,1,1956,36.041,32.5526
7660566,1,1,1957,37.0364,32.6768
7660567,2,1,1957,35.0564,32.531
7660568,3,1,1957,39.4214,32.3438
7660569,4,1,1957,53.546,32.6174
7660570,5,1,1957,59.0342,32.5436
7660571,6,1,1957,64.9184,32.936
7660572,7,1,1957,73.319,32.7542
7660573,8,1,1957,78.026,33.6092
7660574,9,1,1957,66.0074,32.9306
7660575,10,1,1957,58.7174,32.6678
7660576,11,1,1957,50.6678,32.324
7660577,12,1,1957,41.7452,32.3708
7660578,1,1,1958,36.0176,32.4968
7660579,2,1,1958,38.2496,32.4608
7660580,3,1,1958,42.9062,32.198
7660581,4,1,1958,52.7684,32.5508
7660582,5,1,1958,60.7892,32.5472
7660583,6,1,1958,69.2312,32.567
7660584,7,1,1958,74.5502,32.6282
7660585,8,1,1958,75.5546,32.6228
7660586,9,1,1958,70.2986,32.369
7660587,10,1,1958,56.7086,32.4752
7660588,11,1,1958,47.876,32.4266
7660589,12,1,1958,41.8712,32.4122
7660590,1,1,1959,34.358,32.4446
7660591,2,1,1959,41.1836,32.5904
7660592,3,1,1959,44.0024,32.5076
7660593,4,1,1959,54.32,32.6444
7660594,5,1,1959,61.4948,32.4842
7660595,6,1,1959,65.903,32.4464
7660596,7,1,1959,75.8876,32.3366
7660597,8,1,1959,76.9982,32.4392
7660598,9,1,1959,71.5784,32.6192
7660599,10,1,1959,59.603,32.2592
7660600,11,1,1959,49.7174,32.2556
7660601,12,1,1959,40.55,32.5364
7660602,1,1,1960,35.717,32.36
7660603,2,1,1960,39.5726,32.6462
7660604,3,1,1960,44.537,32.315
7660605,4,1,1960,50.8766,32.5274
7660606,5,1,1960,60.9872,32.8028
7660607,6,1,1960,67.5878,32.4464
7660608,7,1,1960,75.9452,32.369
7660609,8,1,1960,77,32.4626
7660610,9,1,1960,70.7396,32.4914
7660611,10,1,1960,57.9974,32.3168
7660612,11,1,1960,49.9748,32.5076
7660613,12,1,1960,39.3944,32.2538
7660614,1,1,1961,33.827,32.6606
7660615,2,1,1961,35.1464,32.45
7660616,3,1,1961,42.7334,32.306
7660617,4,1,1961,54.2462,32.5652
7660618,5,1,1961,63.9644,32.5166
7660619,6,1,1961,68.6984,32.8118
7660620,7,1,1961,78.0476,32.3978
7660621,8,1,1961,77.2844,32.5256
7660622,9,1,1961,73.3478,32.2988
7660623,10,1,1961,61.3616,32.5472
7660624,11,1,1961,50.288,32.2178
7660625,12,1,1961,40.0658,32.306
7660626,1,1,1962,34.5686,32.5868
7660627,2,1,1962,37.0256,32.4212
7660628,3,1,1962,42.2096,32.6642
7660629,4,1,1962,52.7774,32.4086
7660630,5,1,1962,61.3886,32.4158
7660631,6,1,1962,66.4484,33.1898
7660632,7,1,1962,74.84,32.5616
7660633,8,1,1962,78.944,32.4554
7660634,9,1,1962,71.4218,32.5328
7660635,10,1,1962,57.4574,32.5688
7660636,11,1,1962,48.0596,32.1476
7660637,12,1,1962,39.8498,32.4356
7660638,1,1,1963,31.8308,32.45
7660639,2,1,1963,34.79,32.3618
7660640,3,1,1963,41.3384,32.3546
7660641,4,1,1963,53.4686,32.5886
7660642,5,1,1963,62.0816,32.936
7660643,6,1,1963,69.215,32.531
7660644,7,1,1963,75.2954,32.7182
7660645,8,1,1963,76.6274,32.2628
7660646,9,1,1963,66.4034,32.5058
7660647,10,1,1963,57.362,32.2412
7660648,11,1,1963,48.9056,32.486
7660649,12,1,1963,41.2268,32.3078
7660650,1,1,1964,36.5108,32.5274
7660651,2,1,1964,34.4102,32.4734
7660652,3,1,1964,40.9532,32.2862
7660653,4,1,1964,56.4728,32.5508
7660654,5,1,1964,62.1392,32.4176
7660655,6,1,1964,67.0298,32.6084
7660656,7,1,1964,75.6482,32.7218
7660657,8,1,1964,78.8576,32.6588
7660658,9,1,1964,68.1674,32.3744
7660659,10,1,1964,56.3036,32.5184
7660660,11,1,1964,47.1632,32.1908
7660661,12,1,1964,39.7184,32.3312
7660662,1,1,1965,35.006,32.3978
7660663,2,1,1965,35.6522,32.3348
7660664,3,1,1965,39.0056,32.5184
7660665,4,1,1965,47.3864,32.2106
7660666,5,1,1965,60.026,32.8712
7660667,6,1,1965,68.5472,32.9882
7660668,7,1,1965,73.3334,32.8892
7660669,8,1,1965,77.0756,32.27
7660670,9,1,1965,67.9658,32.5994
7660671,10,1,1965,56.948,32.5364
7660672,11,1,1965,49.4564,32.198
7660673,12,1,1965,38.624,32.6804
7660674,1,1,1966,33.9098,32.4554
7660675,2,1,1966,39.4934,32.594
7660676,3,1,1966,44.096,32.4842
7660677,4,1,1966,52.3472,32.2826
7660678,5,1,1966,59.5436,32.279
7660679,6,1,1966,65.4584,32.5994
7660680,7,1,1966,73.931,32.4824
7660681,8,1,1966,77.4104,32.4392
7660682,9,1,1966,69.6344,32.4806
7660683,10,1,1966,59.8874,32.3564
7660684,11,1,1966,48.4034,32.4356
7660685,12,1,1966,36.5252,32.2664
7660686,1,1,1967,33.5102,32.477
7660687,2,1,1967,35.0636,32.4968
7660688,3,1,1967,43.1582,32.3294
7660689,4,1,1967,52.2608,32.6084
7660690,5,1,1967,63.0014,32.3798
7660691,6,1,1967,69.2672,32.3906
7660692,7,1,1967,75.9992,32.8046
7660693,8,1,1967,78.4166,32.4158
7660694,9,1,1967,69.2204,32.5796
7660695,10,1,1967,56.7536,32.2358
7660696,11,1,1967,47.9552,32.4212
7660697,12,1,1967,37.058,32.3564
7660698,1,1,1968,34.7414,32.3762
7660699,2,1,1968,32.4824,32.2934
7660700,3,1,1968,43.6892,32.333
7660701,4,1,1968,52.655,32.5004
7660702,5,1,1968,59.6642,32.225
7660703,6,1,1968,68.1278,32.5832
7660704,7,1,1968,74.0732,32.6642
7660705,8,1,1968,76.262,32.4068
7660706,9,1,1968,67.8056,32.3906
7660707,10,1,1968,55.9166,32.441
7660708,11,1,1968,50.261,32.3132
7660709,12,1,1968,43.7018,32.3834
7660710,1,1,1969,35.8484,32.3852
7660711,2,1,1969,36.806,32.369
7660712,3,1,1969,40.3682,32.2196
7660713,4,1,1969,52.8026,32.5094
7660714,5,1,1969,61.7774,32.2106
7660715,6,1,1969,67.1306,32.4896
7660716,7,1,1969,73.2848,32.5706
7660717,8,1,1969,76.8848,32.4716
7660718,9,1,1969,68.6426,32.2322
7660719,10,1,1969,56.8274,32.3384
7660720,11,1,1969,48.5618,32.261
7660721,12,1,1969,37.9904,32.5652
7660722,1,1,1970,33.1646,32.4356
7660723,2,1,1970,36.9086,32.4086
7660724,3,1,1970,36.5234,32.8352
7660725,4,1,1970,50.8676,32.4428
7660726,5,1,1970,62.996,32.279
7660727,6,1,1970,66.0866,32.5346
7660728,7,1,1970,74.6294,32.3852
7660729,8,1,1970,76.973,32.2484
7660730,9,1,1970,70.3724,32.3672
7660731,10,1,1970,57.6374,32.3186
7660732,11,1,1970,47.6942,32.3186
7660733,12,1,1970,36.9896,32.2286
7660734,1,1,1971,34.547,32.1872
7660735,2,1,1971,36.4514,32.5796
7660736,3,1,1971,41.009,32.3132
7660737,4,1,1971,51.3824,32.2862
7660738,5,1,1971,60.6434,32.3852
7660739,6,1,1971,67.5428,32.162
7660740,7,1,1971,76.0874,32.3726
7660741,8,1,1971,77.1206,32.3312
7660742,9,1,1971,67.0244,32.4896
7660743,10,1,1971,55.4072,32.2322
7660744,11,1,1971,47.525,32.2034
7660745,12,1,1971,39.5996,32.3024
7660746,1,1,1972,38.4278,32.549
7660747,2,1,1972,36.6944,32.315
7660748,3,1,1972,43.9988,32.306
7660749,4,1,1972,51.8972,32.342
7660750,5,1,1972,61.3184,32.3024
7660751,6,1,1972,67.5968,32.2592
7660752,7,1,1972,75.0056,32.2664
7660753,8,1,1972,76.8812,32.3564
7660754,9,1,1972,69.287,32.4932
7660755,10,1,1972,59.2592,32.4014
7660756,11,1,1972,48.0974,32.2448
7660757,12,1,1972,40.0784,32.3528
7660758,1,1,1973,37.4072,32.5436
7660759,2,1,1973,39.2108,32.4284
7660760,3,1,1973,40.8866,32.9648
7660761,4,1,1973,55.5404,32.4104
7660762,5,1,1973,60.224,32.4464
7660763,6,1,1973,65.3756,32.3294
7660764,7,1,1973,76.6616,32.4032
7660765,8,1,1973,80.2454,32.4338
7660766,9,1,1973,69.1628,32.3366
7660767,10,1,1973,57.1892,32.5292
7660768,11,1,1973,46.3388,32.405
7660769,12,1,1973,35.7314,32.5166
7660770,1,1,1974,32.7812,32.774
7660771,2,1,1974,35.042,32.3996
7660772,3,1,1974,39.821,32.4464
7660773,4,1,1974,53.5118,32.4554
7660774,5,1,1974,62.15,32.1908
7660775,6,1,1974,67.8128,32.3006
7660776,7,1,1974,71.0492,32.7236
7660777,8,1,1974,77.4392,32.4986
7660778,9,1,1974,67.9532,32.3456
7660779,10,1,1974,57.9254,32.1926
7660780,11,1,1974,45.9734,32.5094
7660781,12,1,1974,36.8114,32.6138
7660782,1,1,1975,33.1682,32.297
7660783,2,1,1975,34.1996,32.3798
7660784,3,1,1975,40.8074,32.225
7660785,4,1,1975,52.9394,32.27
7660786,5,1,1975,60.9872,32.3924
7660787,6,1,1975,68.0954,32.2952
7660788,7,1,1975,75.1532,32.261
7660789,8,1,1975,77.2124,32.8532
7660790,9,1,1975,72.3164,32.3114
7660791,10,1,1975,57.5996,32.342
7660792,11,1,1975,48.9488,32.306
7660793,12,1,1975,37.3586,32.2646
7660794,1,1,1976,34.178,32.441
7660795,2,1,1976,38.3,32.4518
7660796,3,1,1976,42.8774,32.4374
7660797,4,1,1976,51.0278,32.2736
7660798,5,1,1976,60.0314,32.6426
7660799,6,1,1976,67.2584,32.4572
7660800,7,1,1976,71.9798,32.5652
7660801,8,1,1976,73.5908,32.4662
7660802,9,1,1976,66.9182,32.5418
7660803,10,1,1976,57.443,32.486
7660804,11,1,1976,45.8204,32.3402
7660805,12,1,1976,37.8734,32.3492
7660806,1,1,1977,31.1828,32.2916
7660807,2,1,1977,33.9278,32.6498
7660808,3,1,1977,43.5848,32.2628
7660809,4,1,1977,53.7584,32.3888
7660810,5,1,1977,60.9728,32.4572
7660811,6,1,1977,66.794,32.3708
7660812,7,1,1977,75.4484,32.4248
7660813,8,1,1977,73.5962,32.6282
7660814,9,1,1977,71.0312,32.5184
7660815,10,1,1977,59.8334,32.3384
7660816,11,1,1977,52.268,32.2898
7660817,12,1,1977,41.0684,32.2862
7660818,1,1,1978,35.4038,32.3888
7660819,2,1,1978,33.4382,32.486
7660820,3,1,1978,41.504,32.495
7660821,4,1,1978,50.7056,32.4698
7660822,5,1,1978,62.0204,32.3852
7660823,6,1,1978,71.0204,32.405
7660824,7,1,1978,79.0448,32.7344
7660825,8,1,1978,79.6982,32.6174
7660826,9,1,1978,67.5842,32.5544
7660827,10,1,1978,57.0866,32.2718
7660828,11,1,1978,48.506,32.3906
7660829,12,1,1978,39.785,32.3168
7660830,1,1,1979,37.238,32.396
7660831,2,1,1979,41.4086,32.7182
7660832,3,1,1979,43.8782,32.387
7660833,4,1,1979,51.5012,32.4662
7660834,5,1,1979,60.188,32.6606
7660835,6,1,1979,71.9276,32.54
7660836,7,1,1979,73.598,32.3528
7660837,8,1,1979,77.4302,32.5382
7660838,9,1,1979,70.3148,32.2556
7660839,10,1,1979,61.1528,32.4104
7660840,11,1,1979,51.3806,32.2916
7660841,12,1,1979,42.7118,32.351
7660842,1,1,1980,35.0978,32.3708
7660843,2,1,1980,34.5344,32.1782
7660844,3,1,1980,41.0018,32.36
7660845,4,1,1980,50.7416,32.3618
7660846,5,1,1980,61.8674,32.4734
7660847,6,1,1980,70.8944,32.405
7660848,7,1,1980,71.8826,32.5976
7660849,8,1,1980,71.5262,32.8244
7660850,9,1,1980,68.2484,32.522
7660851,10,1,1980,58.1936,32.3132
7660852,11,1,1980,48.7076,32.4608
7660853,12,1,1980,38.1308,32.2592
7660854,1,1,1981,31.955,32.3348
7660855,2,1,1981,34.6676,32.5508
7660856,3,1,1981,42.6236,32.3924
7660857,4,1,1981,51.8666,32.3582
7660858,5,1,1981,59.4068,32.3618
7660859,6,1,1981,65.5196,32.7686
7660860,7,1,1981,76.316,32.6282
7660861,8,1,1981,75.4286,32.6678
7660862,9,1,1981,66.8732,32.4554
7660863,10,1,1981,57.0848,32.5724
7660864,11,1,1981,44.4686,32.423
7660865,12,1,1981,38.2838,32.4968
7660866,1,1,1982,35.3534,32.3366
7660867,2,1,1982,35.4758,32.387
7660868,3,1,1982,43.9394,32.3096
7660869,4,1,1982,52.2086,32.4464
7660870,5,1,1982,64.85,32.3636
7660871,6,1,1982,66.6626,32.4662
7660872,7,1,1982,70.4912,32.5148
7660873,8,1,1982,76.6976,32.2844
7660874,9,1,1982,67.28,32.3978
7660875,10,1,1982,57.722,32.207
7660876,11,1,1982,51.0386,32.45
7660877,12,1,1982,41.0468,32.7146
7660878,1,1,1983,35.7008,32.4176
7660879,2,1,1983,35.501,32.5562
7660880,3,1,1983,41.8442,32.2988
7660881,4,1,1983,56.0102,32.342
7660882,5,1,1983,62.852,32.5004
7660883,6,1,1983,65.5106,32.5454
7660884,7,1,1983,71.8826,32.4518
7660885,8,1,1983,77.5238,32.522
7660886,9,1,1983,69.2276,32.3096
7660887,10,1,1983,57.0614,32.4338
7660888,11,1,1983,47.111,32.4176
7660889,12,1,1983,36.707,32.5886
7660890,1,1,1984,31.1,32.5652
7660891,2,1,1984,30.2684,32.3924
7660892,3,1,1984,36.4226,32.5004
7660893,4,1,1984,48.6536,32.207
7660894,5,1,1984,59.729,32.189
7660895,6,1,1984,68.6894,32.351
7660896,7,1,1984,76.2116,32.5526
7660897,8,1,1984,79.4876,32.684
7660898,9,1,1984,69.1646,32.3906
7660899,10,1,1984,57.5042,32.5904
7660900,11,1,1984,47.1236,32.3978
7660901,12,1,1984,38.3738,32.3654
7660902,1,1,1985,31.9118,32.3654
7660903,2,1,1985,37.6826,32.3708
7660904,3,1,1985,41.774,32.2196
7660905,4,1,1985,53.2544,32.3528
7660906,5,1,1985,62.7386,32.45
7660907,6,1,1985,65.5196,32.603
7660908,7,1,1985,76.0604,32.5148
7660909,8,1,1985,79.6676,32.4896
7660910,9,1,1985,69.629,32.2628
7660911,10,1,1985,57.8552,32.2988
7660912,11,1,1985,48.7562,32.3186
7660913,12,1,1985,37.6826,32.3654
7660914,1,1,1986,32.5004,32.342
7660915,2,1,1986,32.9306,32.4572
7660916,3,1,1986,40.6724,32.3996
7660917,4,1,1986,51.9044,32.4644
7660918,5,1,1986,60.116,32.3456
7660919,6,1,1986,66.6176,32.432
7660920,7,1,1986,72.2894,32.3546
7660921,8,1,1986,77.081,32.5058
7660922,9,1,1986,70.286,32.2844
7660923,10,1,1986,56.057,32.2736
7660924,11,1,1986,47.318,32.342
7660925,12,1,1986,40.0856,32.333
7660926,1,1,1987,35.6306,32.3312
7660927,2,1,1987,37.8644,32.2592
7660928,3,1,1987,43.2266,32.1872
7660929,4,1,1987,52.8764,32.2178
7660930,5,1,1987,62.3138,32.3456
7660931,6,1,1987,68.7848,32.459
7660932,7,1,1987,77.2718,32.1836
7660933,8,1,1987,77.5022,32.4698
7660934,9,1,1987,69.4868,32.2664
7660935,10,1,1987,60.4742,32.4212
7660936,11,1,1987,48.5294,32.2844
7660937,12,1,1987,39.7814,32.5976
7660938,1,1,1988,38.6816,32.3474
7660939,2,1,1988,34.2662,32.3834
7660940,3,1,1988,41.4284,32.3096
7660941,4,1,1988,51.9782,32.4554
7660942,5,1,1988,60.4184,32.2934
7660943,6,1,1988,68.441,32.4788
7660944,7,1,1988,69.8504,32.6984
7660945,8,1,1988,77.3924,32.2538
7660946,9,1,1988,69.1286,32.468
7660947,10,1,1988,56.8526,32.3546
7660948,11,1,1988,45.1454,32.3978
7660949,12,1,1988,39.2126,32.423
7660950,1,1,1989,39.7112,32.4644
7660951,2,1,1989,39.3548,32.3168
7660952,3,1,1989,43.6352,32.5004
7660953,4,1,1989,54.3218,32.3438
7660954,5,1,1989,59.45,32.5094
7660955,6,1,1989,65.6528,32.5634
7660956,7,1,1989,72.5504,32.5292
7660957,8,1,1989,77.1296,32.4698
7660958,9,1,1989,72.2426,32.3888
7660959,10,1,1989,57.3044,32.3816
7660960,11,1,1989,50.6696,32.3348
7660961,12,1,1989,40.4276,32.3852
7660962,1,1,1990,34.1834,32.4734
7660963,2,1,1990,40.6058,32.5184
7660964,3,1,1990,45.4046,32.702
7660965,4,1,1990,52.9592,32.3096
7660966,5,1,1990,62.051,32.297
7660967,6,1,1990,70.862,32.7182
7660968,7,1,1990,75.5618,32.5148
7660969,8,1,1990,80.2508,32.5508
7660970,9,1,1990,71.8502,32.387
7660971,10,1,1990,60.6128,32.3726
7660972,11,1,1990,52.6766,32.6336
7660973,12,1,1990,42.3788,32.5688
7660974,1,1,1991,35.798,32.4896
7660975,2,1,1991,36.6134,32.4032
7660976,3,1,1991,43.5866,32.423
7660977,4,1,1991,54.4496,32.3888
7660978,5,1,1991,61.7576,32.2718
7660979,6,1,1991,70.9232,32.2916
7660980,7,1,1991,75.353,32.4788
7660981,8,1,1991,74.2658,32.414
7660982,9,1,1991,70.2104,32.3294
7660983,10,1,1991,59.279,32.279
7660984,11,1,1991,48.3404,32.3546
7660985,12,1,1991,41.0288,32.5742
7660986,1,1,1992,37.085,32.4644
7660987,2,1,1992,37.5026,32.2736
7660988,3,1,1992,44.0924,32.225
7660989,4,1,1992,53.4254,32.4068
7660990,5,1,1992,58.4276,32.3582
7660991,6,1,1992,65.687,32.513
7660992,7,1,1992,74.8994,32.5814
7660993,8,1,1992,76.3574,32.387
7660994,9,1,1992,68.7884,32.6264
7660995,10,1,1992,57.416,32.2466
7660996,11,1,1992,48.8696,32.5148
7660997,12,1,1992,40.9064,32.792
7660998,1,1,1993,37.0688,32.5544
7660999,2,1,1993,38.9012,32.2592
7661000,3,1,1993,42.2258,32.4788
7661001,4,1,1993,50.477,32.3906
7661002,5,1,1993,60.4688,32.5202
7661003,6,1,1993,67.2602,32.3906
7661004,7,1,1993,69.3842,32.414
7661005,8,1,1993,72.5504,32.4068
7661006,9,1,1993,67.6832,32.3294
7661007,10,1,1993,56.8472,32.2232
7661008,11,1,1993,50.7884,32.4986
7661009,12,1,1993,40.1396,32.4788
7661010,1,1,1994,34.943,32.558
7661011,2,1,1994,37.1462,32.4896
7661012,3,1,1994,40.8902,32.1602
7661013,4,1,1994,55.202,32.7542
7661014,5,1,1994,62.7314,32.5508
7661015,6,1,1994,68.5832,32.3834
7661016,7,1,1994,78.881,32.4086
7661017,8,1,1994,80.2832,32.711
7661018,9,1,1994,71.645,32.4644
7661019,10,1,1994,61.7936,32.3438
7661020,11,1,1994,49.1324,32.3636
7661021,12,1,1994,40.415,32.2934
7661022,1,1,1995,35.3498,32.3132
7661023,2,1,1995,36.932,32.5256
7661024,3,1,1995,42.4454,32.2214
7661025,4,1,1995,53.6468,32.738
7661026,5,1,1995,61.961,32.2754
7661027,6,1,1995,65.2208,32.4068
7661028,7,1,1995,75.659,32.4212
7661029,8,1,1995,80.006,32.504
7661030,9,1,1995,68.5634,32.621
7661031,10,1,1995,60.6146,32.3762
7661032,11,1,1995,46.4684,32.2592
7661033,12,1,1995,37.4594,32.6912
7661034,1,1,1996,35.8502,32.387
7661035,2,1,1996,35.2328,32.3654
7661036,3,1,1996,42.593,32.6228
7661037,4,1,1996,49.2404,32.6048
7661038,5,1,1996,60.0188,32.4014
7661039,6,1,1996,68.5508,32.3546
7661040,7,1,1996,75.3746,32.18
7661041,8,1,1996,75.2414,32.54
7661042,9,1,1996,67.0514,32.4572
7661043,10,1,1996,57.8336,32.1836
7661044,11,1,1996,48.8804,32.2196
7661045,12,1,1996,40.4456,32.1836
7661046,1,1,1997,35.6504,32.2502
7661047,2,1,1997,37.5566,32.2358
7661048,3,1,1997,44.762,32.3024
7661049,4,1,1997,54.0032,32.549
7661050,5,1,1997,62.0798,32.5526
7661051,6,1,1997,69.161,32.4788
7661052,7,1,1997,76.01,32.45
7661053,8,1,1997,76.8092,32.3402
7661054,9,1,1997,68.3042,32.477
7661055,10,1,1997,58.0388,32.432
7661056,11,1,1997,50.7488,32.315
7661057,12,1,1997,41.0324,32.2898
7661058,1,1,1998,34.511,32.3204
7661059,2,1,1998,38.3126,32.3186
7661060,3,1,1998,44.2148,32.324
7661061,4,1,1998,57.0974,32.5544
7661062,5,1,1998,64.6556,32.3816
7661063,6,1,1998,67.3466,32.4428
7661064,7,1,1998,74.3522,32.486
7661065,8,1,1998,76.568,32.414
7661066,9,1,1998,71.6198,32.3186
7661067,10,1,1998,61.9358,32.2808
7661068,11,1,1998,49.2944,32.414
7661069,12,1,1998,40.865,32.2178
7661070,1,1,1999,36.0464,32.189
7661071,2,1,1999,36.68,32.3906
7661072,3,1,1999,44.7098,32.2502
7661073,4,1,1999,53.4722,32.3672
7661074,5,1,1999,63.1166,32.3294
7661075,6,1,1999,69.314,32.3564
7661076,7,1,1999,75.3818,32.45
7661077,8,1,1999,79.0466,32.2646
7661078,9,1,1999,73.841,32.3942
7661079,10,1,1999,60.1754,32.3024
7661080,11,1,1999,50.1602,32.2466
7661081,12,1,1999,39.74,32.1926
7661082,1,1,2000,38.588,32.4374
7661083,2,1,2000,35.177,32.531
7661084,3,1,2000,42.2762,32.2862
7661085,4,1,2000,52.079,32.3096
7661086,5,1,2000,63.0698,32.4104
7661087,6,1,2000,68.7128,32.3798
7661088,7,1,2000,77.3852,32.5598
7661089,8,1,2000,78.5174,32.6246
7661090,9,1,2000,71.609,32.2484
7661091,10,1,2000,59.3546,32.1944
7661092,11,1,2000,49.2296,32.4554
7661093,12,1,2000,39.641,32.477
7661094,1,1,2001,33.0314,32.342
7661095,2,1,2001,36.5342,32.2916
7661096,3,1,2001,42.8684,32.1908
7661097,4,1,2001,54.2714,32.3384
7661098,5,1,2001,63.0428,32.3132
7661099,6,1,2001,69.1862,32.4716
7661100,7,1,2001,79.3868,32.4734
7661101,8,1,2001,75.3656,32.369
7661102,9,1,2001,68.3312,32.5508
7661103,10,1,2001,58.7228,32.5022
7661104,11,1,2001,48.0614,32.5274
7661105,12,1,2001,38.7158,32.657
7661106,1,1,2002,37.409,32.396
7661107,2,1,2002,39.3656,32.6498
7661108,3,1,2002,47.3864,32.324
7661109,4,1,2002,55.769,32.504
7661110,5,1,2002,61.0106,32.459
7661111,6,1,2002,67.0622,32.477
7661112,7,1,2002,78.233,32.54
7661113,8,1,2002,78.1358,32.4086
7661114,9,1,2002,68.4338,32.2142
